Date,Product,Weight,Time
19.07.2018,Cookie,26,17.00
19.07.2018,Ice cream,80,17.15
19.07.2018,Water,300,17.40
19.07.2018,Fried potato,55,18.30
19.07.2018,Meat,77,18.30
19.07.2018,Bread,58,18.30
19.07.2018,Vegetable salad,135,18.30
19.07.2018,Fruit tea,250,18.30
19.07.2018,Cookie,26,18.30
19.07.2018,Water,300,20.00
19.07.2018,Melon,157,21.25
19.07.2018,Dried apricots,27,22.05
19.07.2018,Pumpkin seeds,20,22.05
19.07.2018,Cheese,55,22.50
19.07.2018,Bread,25,22.50
19.07.2018,Curd,130,22.50
19.07.2018,Cookie,5,22.50
20.07.2018,Water,300,8.35
20.07.2018,Oatmeal,209,10.45
20.07.2018,Fruit tea,300,10.45
20.07.2018,Water,300,12.00
20.07.2018,Water,200,13.00
20.07.2018,Water,300,15.00
20.07.2018,Water,300,17.15
20.07.2018,Latte,300,17.30
20.07.2018,Apple pie,84,17.30
20.07.2018,Chocolate/candy,10,17.30
20.07.2018,Peanuts / Almond Nuts,15,17.30
20.07.2018,Pilaf without meat,149,20.15
20.07.2018,Bread,37,20.15
20.07.2018,Fruit tea,250,20.15
20.07.2018,Apricots / peaches / nectarines,180,22.00
20.07.2018,Red wine,375,22.00
20.07.2018,Water,300,22.30
21.07.2018,Water,300,8.50
21.07.2018,Water,300,10.40
21.07.2018,Pancakes with meat,80,12.00
21.07.2018,Sour cream,70,12.00
21.07.2018,Black tea,300,12.00
21.07.2018,Cookie,28,12.00
21.07.2018,Apricots / peaches / nectarines,95,12.00
21.07.2018,Mors,200,14.00
21.07.2018,Ice cream,80,14.30
21.07.2018,Chicken wings,81,16.30
21.07.2018,Fried potato,50,16.30
21.07.2018,Latte,400,16.30
21.07.2018,Water,300,17.15
21.07.2018,Water,300,18.35
21.07.2018,Apricots / peaches / nectarines,53,19.45
21.07.2018,Cherries,103,19.45
21.07.2018,Bread,30,19.45
21.07.2018,Apricots / peaches / nectarines,280,20.40
21.07.2018,Chocolate/candy,15,20.40
21.07.2018,White wine,375,20.50
21.07.2018,Cheese,25,20.50
21.07.2018,White wine,125,21.20
21.07.2018,Cheese,30,21.20
21.07.2018,Bun,120,21.20
21.07.2018,Water,300,22.20
22.07.2018,Water,300,9.30
22.07.2018,Orange juice,200,12.00
22.07.2018,Pizza,195,12.00
22.07.2018,Brownie,60,12.00
22.07.2018,Fruit tea,200,12.00
22.07.2018,Latte,250,14.30
22.07.2018,Brownie,40,14.30
22.07.2018,Cookie,15,14.30
22.07.2018,Water,300,16.15
22.07.2018,Water,300,17.15
22.07.2018,Pizza,99,17.50
22.07.2018,Fruit tea,250,17.50
22.07.2018,Cookie,15,17.50
22.07.2018,Dried apricots,35,18.50
22.07.2018,Ice cream,80,19.10
22.07.2018,Pilaf without meat,155,19.20
22.07.2018,Water,300,19.20
22.07.2018,Water,300,21.05
22.07.2018,Apricots / peaches / nectarines,30,22.15
22.07.2018,Cheese,17,23.00
22.07.2018,Eggplant with cheese,80,23.00
22.07.2018,Bun,19,23.00
22.07.2018,Curd,130,23.50
22.07.2018,Cookie,6,23.50
23.07.2018,Water,300,7.30
23.07.2018,Oatmeal,198,10.50
23.07.2018,Fruit tea,300,10.50
23.07.2018,Water,300,12.00
23.07.2018,Apple,234,12.40
23.07.2018,Water,300,13.40
23.07.2018,Cheese,30,13.40
23.07.2018,Peanuts / Almond Nuts,12,13.45
23.07.2018,Latte,300,14.10
23.07.2018,Brownie,55,14.10
23.07.2018,Mineral water (Esentuki 4),250,17.00
23.07.2018,Cheburek,163,17.10
23.07.2018,Eggplant with cheese,40,17.10
23.07.2018,Water,300,17.45
23.07.2018,Water,300,18.40
23.07.2018,Apricots / peaches / nectarines,244,19.15
23.07.2018,Zucchini fritters,168,20.10
23.07.2018,Sour cream,28,20.10
23.07.2018,Water,300,20.35
23.07.2018,Water,300,22.00
23.07.2018,Apricots / peaches / nectarines,40,23.10
24.07.2018,Water,300,8.10
24.07.2018,Scrambled eggs,84,10.00
24.07.2018,Bread,34,10.00
24.07.2018,Fruit tea,300,10.00
24.07.2018,Water,300,12.10
24.07.2018,Apricots / peaches / nectarines,38,12.10
24.07.2018,Khachapuri,110,13.10
24.07.2018,Brownie,30,13.10
24.07.2018,Latte,300,13.10
24.07.2018,Water,300,15.00
24.07.2018,Water,300,16.00
24.07.2018,Zucchini fritters,140,16.40
24.07.2018,Sour cream,20,16.40
24.07.2018,Eggplant with cheese,57,16.40
24.07.2018,Dried apricots,33,16.40
24.07.2018,Water,300,17.00
24.07.2018,Pilaf without meat,120,18.15
24.07.2018,Bread,60,18.15
24.07.2018,Vegetable salad,50,18.15
24.07.2018,Water,250,18.15
24.07.2018,Water,300,19.50
24.07.2018,Zucchini fritters,60,20.50
24.07.2018,Chocolate/candy,10,20.50
24.07.2018,Pumpkin seeds,20,20.20
24.07.2018,Water,250,21.10
24.07.2018,Peanuts / Almond Nuts,10,22.25
24.07.2018,Paste,44,23.35
24.07.2018,Cheese,40,23.35
24.07.2018,Curd,130,23.50
25.07.2018,Water,300,8.30
25.07.2018,Water,300,9.55
25.07.2018,Oatmeal,209,11.00
25.07.2018,Fruit tea,300,11.00
25.07.2018,Cookie,18,11.00
25.07.2018,Latte,200,13.30
25.07.2018,Cheburek,80,13.30
25.07.2018,Water,200,14.00
25.07.2018,Water,200,15.20
25.07.2018,Latte,400,16.50
25.07.2018,Chicken wings,81,16.50
25.07.2018,Fried potato,50,16.50
25.07.2018,Water,300,18.30
25.07.2018,Water,300,19.40
25.07.2018,Apricots / peaches / nectarines,110,19.40
25.07.2018,Water,300,21.00
25.07.2018,Cookie,16,21.00
25.07.2018,Eggplant with cheese,65,21.55
25.07.2018,Cookie,32,21.55
25.07.2018,Peanuts / Almond Nuts,15,21.55
25.07.2018,Paste,35,21.55
25.07.2018,Water,300,22.00
25.07.2018,Ice cream,30,23.15
25.07.2018,Peanuts / Almond Nuts,10,23.15
25.07.2018,Curd,130,23.59
26.07.2018,Water,300,7.20
26.07.2018,Water,300,9.45
26.07.2018,Oatmeal,200,10.30
26.07.2018,Fruit tea,250,10.30
26.07.2018,Cookie,24,10.30
26.07.2018,Water,300,13.30
26.07.2018,Bread,48,13.30
26.07.2018,Peanuts / Almond Nuts,15,13.30
26.07.2018,Latte,250,14.00
26.07.2018,Brownie,60,14.00
26.07.2018,Water,300,15.00
26.07.2018,Water,200,16.30
26.07.2018,Gym,1,16.30
26.07.2018,Water,300,17.25
26.07.2018,Ice cream,80,17.35
26.07.2018,Apple,216,17.40
26.07.2018,Water,300,18.45
26.07.2018,Bread,25,19.20
26.07.2018,Water,300,19.50
26.07.2018,Dumplings with potatoes,225,20.00
26.07.2018,Water,300,21.50
26.07.2018,Curd,130,23.50
26.07.2018,Cookie,20,23.50
26.07.2018,Bread,30,23.50
26.07.2018,Paste,22,23.50
26.07.2018,Pumpkin seeds,20,23.50
27.07.2018,Water,300,7.15
27.07.2018,Oatmeal,201,10.45
27.07.2018,Fruit tea,300,10.45
27.07.2018,Cookie,17,10.45
27.07.2018,Ice cream,80,14.10
27.07.2018,Water,300,14.55
27.07.2018,Apricots / peaches / nectarines,118,14.55
27.07.2018,Peanuts / Almond Nuts,11,15.30
27.07.2018,Apricots / peaches / nectarines,79,16.00
27.07.2018,Water,300,16.00
27.07.2018,Chocolate/candy,8,16.45
27.07.2018,Water,300,16.50
27.07.2018,Water,300,17.50
27.07.2018,Latte,250,18.15
27.07.2018,Brownie,30,18.15
27.07.2018,Cookie,12,18.15
27.07.2018,Water,300,20.25
27.07.2018,Apricots / peaches / nectarines,31,20.25
27.07.2018,Stewed potatoes,101,21.30
27.07.2018,Meat,33,21.30
27.07.2018,Cookie,20,21.30
27.07.2018,Chocolate/candy,50,21.30
27.07.2018,White wine,550,22.30
27.07.2018,Water,300,23.30
28.07.2018,Water,300,9.15
28.07.2018,Water,300,10.20
28.07.2018,Oatmeal,155,12.15
28.07.2018,Fruit tea,250,12.15
28.07.2018,Cookie,20,12.15
28.07.2018,Water,300,13.45
28.07.2018,Meat,330,20.00
28.07.2018,Red wine,550,20.00
28.07.2018,Vegetable salad,200,20.00
28.07.2018,Bread,80,20.00
29.07.2018,Black tea,300,11.00
29.07.2018,Chocolate/candy,30,11.00
29.07.2018,Vegetable salad,120,11.00
29.07.2018,Scrambled eggs,120,14.00
29.07.2018,Black tea,300,14.00
29.07.2018,Vegetable salad,100,14.00
29.07.2018,Water,300,18.25
29.07.2018,Apricots / peaches / nectarines,140,18.25
29.07.2018,Apple,200,19.00
29.07.2018,Water,300,19.30
29.07.2018,Peanuts / Almond Nuts,9,19.30
29.07.2018,Peanuts / Almond Nuts,8,19.55
29.07.2018,Chocolate/candy,23,20.00
29.07.2018,Water,300,20.30
29.07.2018,Paste,22,20.30
29.07.2018,Pumpkin seeds,20,21.15
29.07.2018,Dried apricots,27,21.15
29.07.2018,Cookie,12,21.15
29.07.2018,Water,300,23.30
29.07.2018,Mayonnaise salad,50,22.50
29.07.2018,Meat,51,22.50
29.07.2018,Bread,32,22.50
29.07.2018,Cookie,12,22.50
29.07.2018,Cheese,81,22.50
29.07.2018,Curd,130,23.59
30.07.2018,Water,300,8.20
30.07.2018,Water,300,9.30
30.07.2018,Oatmeal,202,10.30
30.07.2018,Fruit tea,300,10.30
30.07.2018,Cookie,25,10.30
30.07.2018,Chocolate/candy,10,12.40
30.07.2018,Water,300,12.40
30.07.2018,Mineral water (Esentuki 4),250,14.00
30.07.2018,Peanuts / Almond Nuts,12,14.00
30.07.2018,Soup,250,15.10
30.07.2018,Chicken cutlet,80,15.10
30.07.2018,Fried potato,100,15.10
30.07.2018,Mors,250,15.10
30.07.2018,Water,300,15.55
30.07.2018,Chocolate/candy,8,16.10
30.07.2018,Water,300,16.50
30.07.2018,Chocolate/candy,8,16.50
30.07.2018,Apple,130,17.40
30.07.2018,Water,300,17.55
30.07.2018,Water,300,19.00
30.07.2018,Peanuts / Almond Nuts,10,19.10
30.07.2018,Ice cream,80,19.50
30.07.2018,Bread,25,19.50
30.07.2018,Water,300,20.10
30.07.2018,Cheese,52,20.20
30.07.2018,Fried potato,100,20.20
30.07.2018,Meat,26,20.20
30.07.2018,Bread,42,20.20
30.07.2018,Water,300,22.10
30.07.2018,Dried apricots,25,23.00
30.07.2018,Pumpkin seeds,18,23.00
30.07.2018,Curd,130,23.40
30.07.2018,Cookie,12,23.40
31.07.2018,Water,300,8.00
31.07.2018,Water,300,9.45
31.07.2018,Oatmeal,200,11.00
31.07.2018,Fruit tea,300,11.00
31.07.2018,Cookie,12,11.00
31.07.2018,Water,300,12.05
31.07.2018,Apple,114,12.45
31.07.2018,Ice cream,60,14.00
31.07.2018,Water,300,15.10
31.07.2018,Water,300,16.20
31.07.2018,Gym,1,16.20
31.07.2018,Noodles wok,300,16.40
31.07.2018,Latte,300,17.40
31.07.2018,Chocolate/candy,18,17.40
31.07.2018,Cookie,12,17.40
31.07.2018,Brownie,30,17.40
31.07.2018,Water,300,18.40
31.07.2018,Water,300,19.35
31.07.2018,Water,300,20.40
31.07.2018,Peanuts / Almond Nuts,10,21.05
31.07.2018,Dried apricots,27,21.05
31.07.2018,Water,300,22.05
31.07.2018,Ice cream,60,22.40
31.07.2018,Fruit tea,250,23.10
31.07.2018,Bread,40,23.10
31.07.2018,Cheese,34,23.10
31.07.2018,Curd,130,23.59
01.08.2018,Water,300,8.30
01.08.2018,Water,300,9.30
01.08.2018,Oatmeal,201,10.40
01.08.2018,Fruit tea,300,10.40
01.08.2018,Cookie,18,10.40
01.08.2018,Water,250,11.50
01.08.2018,Cookie,21,11.50
01.08.2018,Water,300,14.00
01.08.2018,Water,300,15.40
01.08.2018,Water,300,16.30
01.08.2018,Cookie,21,16.50
01.08.2018,Apple,234,16.55
01.08.2018,Bread,34,17.15
01.08.2018,Sausage,88,17.30
01.08.2018,Bread,25,17.30
01.08.2018,Water,300,17.30
01.08.2018,Water,300,18.30
01.08.2018,Water,300,19.30
01.08.2018,Cherries,296,20.20
01.08.2018,Water,300,21.15
01.08.2018,Peanuts / Almond Nuts,11,21.15
01.08.2018,Cheese,50,22.15
01.08.2018,Bread,23,22.15
01.08.2018,Dried apricots,28,22.15
01.08.2018,Ice cream,63,22.15
01.08.2018,Mineral water (Esentuki 4),250,22.20
02.08.2018,Water,300,7.55
02.08.2018,Water,300,9.10
02.08.2018,Scrambled eggs,148,11.00
02.08.2018,Fruit tea,300,11.00
02.08.2018,Cookie,27,11.00
02.08.2018,Water,300,12.25
02.08.2018,Walnuts,22,12.50
02.08.2018,Latte,250,13.20
02.08.2018,Brownie,48,13.20
02.08.2018,Water,300,15.00
02.08.2018,Water,200,16.10
02.08.2018,Water,300,16.45
02.08.2018,Ice cream,60,16.50
02.08.2018,Apple,244,17.05
02.08.2018,Water,300,17.55
02.08.2018,Water,300,19.05
02.08.2018,Water,300,19.50
02.08.2018,Dumplings with potatoes,220,20.20
02.08.2018,Vegetable salad,100,20.20
02.08.2018,Brownie,38,20.20
02.08.2018,Fruit tea,250,20.20
02.08.2018,Bread,38,20.20
03.08.2018,Water,300,7.30
03.08.2018,Water,300,8.55
03.08.2018,Water,300,10.00
03.08.2018,Oatmeal,202,10.40
03.08.2018,Fruit tea,250,10.40
03.08.2018,Bun,34,10.40
03.08.2018,Water,250,14.05
03.08.2018,Water,300,14.45
03.08.2018,Apple,233,15.35
03.08.2018,Water,300,16.00
03.08.2018,Peanuts / Almond Nuts,10,16.00
03.08.2018,Latte,300,16.55
03.08.2018,Patty with curd,80,16.55
03.08.2018,Water,300,17.55
03.08.2018,Water,300,19.05
03.08.2018,Fried potato,123,20.15
03.08.2018,Bread,40,20.15
03.08.2018,Red wine,100,20.15
03.08.2018,White wine,375,22.00
03.08.2018,Red wine,80,22.00
03.08.2018,Apple,200,22.00
03.08.2018,Cheese,30,22.00
03.08.2018,Chocolate/candy,15,22.00
03.08.2018,Water,250,23.59
04.08.2018,Water,300,7.20
04.08.2018,Water,300,10.00
04.08.2018,Fried potato,110,11.25
04.08.2018,Meat,17,11.25
04.08.2018,Bread,38,11.25
04.08.2018,Black tea,300,11.25
04.08.2018,Brownie,30,11.25
04.08.2018,Water,250,13.00
04.08.2018,Latte,200,14.30
04.08.2018,Bun,120,14.30
04.08.2018,Soup,200,15.30
04.08.2018,Cookie,20,15.30
04.08.2018,Black tea,250,15.30
04.08.2018,Water,250,16.30
04.08.2018,Water,300,20.15
04.08.2018,Sushi,420,21.10
04.08.2018,Tequila,200,21.10
04.08.2018,Chocolate/candy,60,21.10
04.08.2018,Water,300,21.40
04.08.2018,Water,300,22.25
04.08.2018,Water,300,23.25
05.08.2018,Water,300,6.00
05.08.2018,Water,300,10.00
05.08.2018,Pizza,178,12.00
05.08.2018,Cookie,15,12.00
05.08.2018,Orange juice,200,12.00
05.08.2018,Fruit tea,200,12.00
05.08.2018,Latte,300,13.30
05.08.2018,Bun,60,13.30
05.08.2018,Water,250,16.00
05.08.2018,Water,250,17.00
05.08.2018,Water,300,17.25
05.08.2018,Pizza,93,17.40
05.08.2018,Walnuts,39,17.40
05.08.2018,Bun,17,17.40
05.08.2018,Water,300,19.10
05.08.2018,Vegetable salad,106,19.30
05.08.2018,Fried potato,124,19.30
05.08.2018,Meat,56,19.30
05.08.2018,Water,300,20.25
05.08.2018,Water,300,21.20
05.08.2018,Peanuts / Almond Nuts,10,22.00
05.08.2018,Dried apricots,28,22.00
05.08.2018,Fried potato,40,23.20
05.08.2018,Meat,50,23.20
06.08.2018,Water,300,8.15
06.08.2018,Water,300,9.35
06.08.2018,Scrambled eggs,100,11.30
06.08.2018,Bread,63,11.30
06.08.2018,Fruit tea,300,11.30
06.08.2018,Cheese,30,11.30
06.08.2018,Cookie,8,11.30
06.08.2018,Mineral water (Esentuki 4),250,12.15
06.08.2018,Latte,300,13.15
06.08.2018,Brownie,50,13.15
06.08.2018,Water,300,15.15
06.08.2018,Ice cream,80,15.20
06.08.2018,Apple,251,15.30
06.08.2018,Water,300,16.25
06.08.2018,Plum,82,16.25
06.08.2018,Water,300,16.55
06.08.2018,Water,300,17.43
06.08.2018,Cottage cheese,45,17.53
06.08.2018,Water,300,18.30
06.08.2018,Peanuts / Almond Nuts,15,18.45
06.08.2018,Water,300,19.15
06.08.2018,Cookie,10,20.00
06.08.2018,Mashed potatoes,102,20.20
06.08.2018,Fish cutlet,69,20.20
06.08.2018,Fruit tea,250,20.20
06.08.2018,Brownie,30,20.20
06.08.2018,Water,300,22.00
06.08.2018,Pumpkin seeds,20,23.29
06.08.2018,Curd,130,23.59
07.08.2018,Water,300,7.50
07.08.2018,Water,300,8.55
07.08.2018,Oatmeal,201,10.15
07.08.2018,Fruit tea,300,10.15
07.08.2018,Cookie,5,10.15
07.08.2018,Water,300,11.40
07.08.2018,Apple,210,12.20
07.08.2018,Latte,300,12.50
07.08.2018,Brownie,30,12.50
07.08.2018,Water,300,15.00
07.08.2018,Water,300,16.00
07.08.2018,Gym,1,16.20
07.08.2018,Water,300,16.45
07.08.2018,Sausage,66,17.00
07.08.2018,Cheese,46,17.00
07.08.2018,Bread,35,17.00
07.08.2018,Water,300,17.40
07.08.2018,Mashed potatoes,99,18.00
07.08.2018,Fish cutlet,96,18.00
07.08.2018,Bread,50,18.00
07.08.2018,Water,300,19.15
07.08.2018,Water,300,20.15
07.08.2018,Ice cream,80,21.30
07.08.2018,Dried apricots,29,21.50
07.08.2018,Pumpkin seeds,20,21.50
07.08.2018,Mors,230,21.50
07.08.2018,Bread,22,23.30
07.08.2018,Cheese,22,23.30
07.08.2018,Curd,130,23.30
08.08.2018,Water,300,8.10
08.08.2018,Water,300,9.10
08.08.2018,Oatmeal,201,10.30
08.08.2018,Fruit tea,300,10.30
08.08.2018,Water,300,13.00
08.08.2018,Pilaf without meat,250,16.30
08.08.2018,Meat,25,16.30
08.08.2018,Mors,250,16.30
08.08.2018,Water,300,17.00
08.08.2018,Apple,199,17.15
08.08.2018,Latte,300,18.05
08.08.2018,Brownie,30,18.05
08.08.2018,Cookie,36,18.05
08.08.2018,Water,300,19.00
08.08.2018,Water,300,20.15
08.08.2018,Water,300,22.15
08.08.2018,Pumpkin seeds,20,23.10
08.08.2018,Dried apricots,29,23.10
08.08.2018,Curd,130,23.10
08.08.2018,Cookie,8,23.10
09.08.2018,Water,300,8.00
09.08.2018,Water,300,9.05
09.08.2018,Oatmeal,199,10.40
09.08.2018,Fruit tea,300,10.40
09.08.2018,Cookie,20,10.40
09.08.2018,Ice cream,20,13.20
09.08.2018,Plum,70,13.20
09.08.2018,Cookie,12,13.20
09.08.2018,Bread,40,13.20
09.08.2018,Watermelon,150,13.40
09.08.2018,Apricots / peaches / nectarines,138,13.40
09.08.2018,Water,300,16.20
09.08.2018,Water,300,17.10
09.08.2018,Ice cream,80,17.40
09.08.2018,Apple,239,17.40
09.08.2018,Plum,60,17.40
09.08.2018,Chocolate/candy,10,17.40
09.08.2018,Water,300,17.45
09.08.2018,Bread,30,17.45
09.08.2018,Water,300,18.45
09.08.2018,Water,300,20.10
09.08.2018,Dumplings with potatoes,210,20.10
09.08.2018,Vegetable salad,150,20.10
09.08.2018,Cookie,20,22.45
09.08.2018,Curd,130,23.40
10.08.2018,Water,300,9.40
10.08.2018,Oatmeal,203,10.40
10.08.2018,Fruit tea,300,10.40
10.08.2018,Cookie,25,10.40
10.08.2018,Water,300,12.05
10.08.2018,Water,250,13.10
10.08.2018,Hamburger,155,14.25
10.08.2018,Fried potato,153,14.25
10.08.2018,Latte,500,14.25
10.08.2018,Water,300,15.45
10.08.2018,Water,300,16.45
10.08.2018,Water,300,18.10
10.08.2018,Apricots / peaches / nectarines,219,18.50
10.08.2018,Water,300,19.15
10.08.2018,Mineral water (Esentuki 4),250,19.40
10.08.2018,Mashed potatoes,110,21.10
10.08.2018,Meat,100,21.10
10.08.2018,Chocolate/candy,25,21.10
10.08.2018,Cheese,40,21.10
10.08.2018,Red wine,435,21.30
10.08.2018,Water,300,23.05
11.08.2018,Water,300,8.00
11.08.2018,Water,300,9.20
11.08.2018,Cheesecakes,120,11.15
11.08.2018,Fruit tea,300,11.15
11.08.2018,Bun,65,11.15
13.08.2018,Water,300,8.20
13.08.2018,Water,300,9.40
13.08.2018,Oatmeal,201,10.40
13.08.2018,Fruit tea,300,10.40
13.08.2018,Water,250,12.00
13.08.2018,Water,300,14.10
13.08.2018,Pizza,250,13.25
13.08.2018,Brownie,46,14.25
13.08.2018,Fruit tea,125,14.25
13.08.2018,Apple,185,14.35
13.08.2018,Water,300,15.15
13.08.2018,Water,300,16.15
13.08.2018,Latte,300,17.25
13.08.2018,Brownie,30,17.25
13.08.2018,Water,300,18.30
13.08.2018,Water,300,19.30
13.08.2018,Water,300,20.30
13.08.2018,Pasta,74,20.55
13.08.2018,Cheese,60,20.55
13.08.2018,Water,300,21.35
13.08.2018,Water,200,22.40
13.08.2018,Curd,130,23.59
14.08.2018,Water,300,8.00
14.08.2018,Water,300,9.30
14.08.2018,Oatmeal,199,11.00
14.08.2018,Fruit tea,300,11.00
14.08.2018,Cookie,8,11.00
14.08.2018,Water,300,12.00
14.08.2018,Latte,300,13.10
14.08.2018,Brownie,52,13.10
14.08.2018,Water,300,15.30
14.08.2018,Water,300,17.00
14.08.2018,Noodles wok,250,17.15
14.08.2018,Latte,300,17.15
14.08.2018,Water,300,18.15
14.08.2018,Water,300,19.15
14.08.2018,Water,300,20.15
14.08.2018,Brownie,23,20.35
14.08.2018,Sausage,60,22.15
14.08.2018,Cheese,30,22.15
14.08.2018,Water,200,23.15
15.08.2018,Water,300,8.20
15.08.2018,Water,300,9.00
15.08.2018,Oatmeal,200,10.20
15.08.2018,Fruit tea,300,10.20
15.08.2018,Water,300,11.30
15.08.2018,Water,300,13.30
15.08.2018,Water,300,17.50
15.08.2018,Cod liver,68,18.00
15.08.2018,Brownie,55,18.00
15.08.2018,Bread,32,18.00
15.08.2018,Apricots / peaches / nectarines,132,18.00
15.08.2018,Water,300,18.50
15.08.2018,Apple,188,19.20
15.08.2018,Water,300,19.50
15.08.2018,Water,300,20.50
15.08.2018,Dried apricots,30,21.25
15.08.2018,Water,300,22.05
15.08.2018,Hamburger,118,22.30
15.08.2018,Brownie,30,22.30
15.08.2018,Apricots / peaches / nectarines,123,22.30
16.08.2018,Water,300,7.55
16.08.2018,Oatmeal,201,9.50
16.08.2018,Fruit tea,300,9.50
16.08.2018,Water,250,11.00
16.08.2018,Water,300,12.15
16.08.2018,Ice cream,60,12.40
16.08.2018,Apricots / peaches / nectarines,62,12.40
16.08.2018,Bread,30,12.40
16.08.2018,Apricots / peaches / nectarines,55,13.10
16.08.2018,Latte,300,13.15
16.08.2018,Cake,68,13.15
16.08.2018,Water,300,15.50
16.08.2018,Water,300,16.30
16.08.2018,Gym,1,16.30
16.08.2018,Chocolate/candy,10,16.40
16.08.2018,Ice cream,60,17.00
16.08.2018,Apricots / peaches / nectarines,101,17.00
16.08.2018,Water,300,17.30
16.08.2018,Water,300,18.30
16.08.2018,Dumplings with potatoes,228,19.10
16.08.2018,Meat,67,19.10
16.08.2018,Vegetable salad,148,19.10
16.08.2018,Bread,30,19.10
16.08.2018,Water,300,19.50
16.08.2018,Water,300,20.55
16.08.2018,Water,250,21.55
16.08.2018,Cake,30,22.00
16.08.2018,Pumpkin seeds,20,22.10
16.08.2018,Dried apricots,20,22.10
16.08.2018,Peanuts / Almond Nuts,20,22.15
16.08.2018,Curd,130,23.59
17.08.2018,Water,300,8.20
17.08.2018,Water,300,8.20
17.08.2018,Oatmeal,200,10.40
17.08.2018,Fruit tea,300,10.40
17.08.2018,Cake,20,10.40
17.08.2018,Apricots / peaches / nectarines,46,12.00
17.08.2018,Water,300,14.30
17.08.2018,Apricots / peaches / nectarines,45,15.10
17.08.2018,Peanuts / Almond Nuts,10,15.10
17.08.2018,Chicken wings,90,15.40
17.08.2018,Fried potato,70,15.40
17.08.2018,Latte,400,15.45
17.08.2018,Cookie,100,15.45
17.08.2018,Water,300,18.45
17.08.2018,Apple,202,19.40
17.08.2018,Water,300,19.45
17.08.2018,Zucchini fritters,144,21.00
17.08.2018,Sour cream,26,21.00
17.08.2018,White wine,375,21.15
17.08.2018,Water,300,21.40
17.08.2018,Water,250,22.50
17.08.2018,Pumpkin seeds,20,23.50
17.08.2018,Dried apricots,20,23.50
17.08.2018,Bread,55,23.50
18.08.2018,Water,300,7.30
18.08.2018,Water,300,9.50
18.08.2018,Chicken wings,228,11.25
18.08.2018,Mashed potatoes,60,11.25
18.08.2018,Latte,300,11.25
18.08.2018,Water,300,12.30
18.08.2018,Water,300,13.40
18.08.2018,Apple,149,13.45
18.08.2018,Peanuts / Almond Nuts,20,14.15
18.08.2018,Soup,250,15.40
18.08.2018,Meat,100,15.40
18.08.2018,Buckwheat,120,15.40
18.08.2018,Latte,250,15.40
18.08.2018,Cookie,40,15.40
18.08.2018,Water,300,17.05
18.08.2018,Water,300,18.00
18.08.2018,Peanuts / Almond Nuts,5,18.00
18.08.2018,Water,300,19.00
18.08.2018,Fried potato,120,20.00
18.08.2018,Vegetable salad,165,20.00
18.08.2018,Water,300,20.00
18.08.2018,Ice cream,100,21.40
18.08.2018,Mors,200,21.40
18.08.2018,Curd,130,23.59
19.08.2018,Water,300,8.10
19.08.2018,Water,300,9.15
19.08.2018,Pancakes,300,11.25
19.08.2018,Cheese,50,11.25
19.08.2018,Fruit tea,300,11.25
19.08.2018,Latte,300,13.35
19.08.2018,Brownie,85,13.35
19.08.2018,Water,300,15.00
19.08.2018,Water,300,16.30
19.08.2018,Gym,1,16.30
19.08.2018,Water,300,17.05
19.08.2018,Pancakes,50,17.15
19.08.2018,Zucchini fritters,75,17.15
19.08.2018,Sour cream,25,17.15
19.08.2018,Water,300,18.05
19.08.2018,Fried potato,118,18.30
19.08.2018,Meat,27,18.30
19.08.2018,Vegetable salad,99,18.30
19.08.2018,Bread,31,18.30
19.08.2018,Water,300,19.00
19.08.2018,Water,300,20.00
19.08.2018,Water,250,21.00
19.08.2018,Plum,65,21.35
19.08.2018,Ice cream,60,21.35
19.08.2018,Water,250,22.00
19.08.2018,Pumpkin seeds,20,23.20
19.08.2018,Cookie,8,23.20
19.08.2018,Plum,28,23.20
19.08.2018,Cheese,30,23.20
19.08.2018,Curd,130,23.50
20.08.2018,Water,300,8.10
20.08.2018,Water,300,8.55
20.08.2018,Water,250,9.55
20.08.2018,Oatmeal,198,11.00
20.08.2018,Fruit tea,250,11.00
20.08.2018,Patty with cheese,47,11.00
20.08.2018,Water,200,13.00
20.08.2018,Meat,30,15.50
20.08.2018,Vegetable salad,100,15.50
20.08.2018,Latte,300,15.50
20.08.2018,Ice cream,100,15.50
20.08.2018,Water,300,16.50
20.08.2018,Plum,24,16.50
20.08.2018,Water,300,17.50
20.08.2018,Apple,285,18.35
20.08.2018,Water,300,20.20
20.08.2018,Peanuts / Almond Nuts,15,21.20
20.08.2018,Dried apricots,24,21.20
20.08.2018,Bread,31,21.20
20.08.2018,Cheese,30,21.20
20.08.2018,Dumplings with potatoes,224,21.30
20.08.2018,Fruit tea,250,21.30
20.08.2018,Curd,130,23.59
21.08.2018,Water,300,6.50
21.08.2018,Water,300,8.05
21.08.2018,Water,250,9.15
21.08.2018,Oatmeal,198,10.40
21.08.2018,Fruit tea,250,10.40
21.08.2018,Water,300,12.30
21.08.2018,Latte,300,13.45
21.08.2018,Brownie,30,13.45
21.08.2018,Ice cream,85,13.45
21.08.2018,Water,300,15.00
21.08.2018,Water,300,16.00
21.08.2018,Gym,1,16.00
21.08.2018,Rice Wok,300,17.20
21.08.2018,Latte,250,17.30
21.08.2018,Brownie,60,17.30
21.08.2018,Water,300,18.35
21.08.2018,Water,250,19.40
21.08.2018,Apple,157,20.40
